pick,player,position,tier,nominator,winner,price,winner_archetype,forced_final_slot,iteration
25,Tyrod Taylor,QB,7,Evan,Evan,1.0,tier_controller,False,17
26,Jalen Hurts,QB,1,Reid,Brad,25.0,balanced,False,17
27,Trey McBride,TE,1,Brad,Shane,21.0,balanced,False,17
28,DJ Moore,WR,3,James,Reid,22.62105043478261,tier_controller,False,17
29,Josh Downs,WR,5,Coby,Evan,22.32765217391304,tier_controller,False,17
30,Jaylen Warren,RB,2,CJ,Brad,17.140521739130435,balanced,False,17
31,DK Metcalf,WR,5,Travis,Shane,18.0,balanced,False,17
32,Travis Etienne,RB,5,Jason,Brad,17.0,balanced,False,17
33,Kenny Gainwell,RB,4,Sam,Shane,11.903311304347827,balanced,False,17
34,Zach Charbonnet,RB,5,Ryan J,Travis,14.788716521739131,tier_controller,False,17
35,TJ Hockenson,TE,1,Brandon,Brad,9.89471043478261,balanced,False,17
36,Tucker Kraft,TE,1,Shane,Reid,13.706395826086954,tier_controller,False,17
37,Fernando Mendoza,QB,14,Evan,Evan,1.0,tier_controller,False,17
38,Davante Adams,WR,3,Reid,Shane,8.814817826086957,balanced,False,17
39,Brian Robinson Jr,RB,6,Brad,Evan,11.0,tier_controller,False,17
40,Sam Darnold,QB,13,James,James,1.0,positional_extremist_wr,False,17
41,Drake Maye,QB,1,Coby,Travis,10.006480695652176,tier_controller,False,17
42,Tony Pollard,RB,3,CJ,Brad,7.578955652173913,balanced,False,17
43,Rachaad White,RB,5,Travis,Brad,6.705819999999999,balanced,False,17
44,Jacoby Brissett,QB,11,Jason,Jason,1.0,emotional,False,17
45,Austin Ekeler,RB,6,Sam,Evan,8.896645565217394,tier_controller,False,17
46,Jaylen Waddle,WR,2,Ryan J,Shane,6.498479130434783,balanced,False,17
47,Bill Croskey-Merritt,RB,5,Brandon,Reid,5.212479999999999,tier_controller,False,17
48,CJ Stroud,QB,2,Shane,Travis,6.502622608695652,tier_controller,False,17
49,Garrett Wilson,WR,3,Evan,James,5.0,positional_extremist_wr,False,17
50,Matthew Golden,WR,6,Reid,Reid,6.412399304347826,tier_controller,False,17
51,Jordan Addison,WR,7,Brad,Evan,5.5817572173913055,tier_controller,False,17
52,Amon-Ra St Brown,WR,5,James,Brad,4.948507826086957,balanced,False,17
53,Jayden Reed,WR,6,Coby,Coby,5.387937391304348,emotional,False,17
54,Josh Allen,QB,1,CJ,Ryan J,5.0,positional_extremist_rb,False,17
55,Nick Chubb,RB,6,Travis,Shane,20.72,balanced,True,17
56,Jameson Williams,WR,4,Jason,James,4.245913043478262,positional_extremist_wr,False,17
57,JK Dobbins,RB,6,Sam,CJ,4.228278260869565,anchor,False,17
58,Mark Andrews,TE,2,Ryan J,Brad,16.17,balanced,True,17
59,Romeo Doubs,WR,8,Brandon,Reid,4.01975652173913,tier_controller,False,17
60,Tommy Tremble,TE,5,Evan,Evan,1.0,tier_controller,False,17
61,AD Mitchell,WR,9,Reid,Sam,3.9269999999999996,anchor,False,17
62,Elijah Higgins,TE,12,James,James,1.0,positional_extremist_wr,False,17
63,Mike Evans,WR,4,Coby,CJ,3.3028043478260867,anchor,False,17
64,AJ Brown,WR,5,CJ,Jason,2.9969565217391305,emotional,False,17
65,Courtland Sutton,WR,6,Travis,Coby,2.8946086956521735,emotional,False,17
66,Stefon Diggs,WR,7,Jason,Travis,3.6999999999999993,tier_controller,False,17
67,Alvin Kamara,RB,7,Sam,Evan,3.0600000000000005,tier_controller,False,17
68,Michael Pittman Jr,WR,6,Ryan J,CJ,2.601032608695652,anchor,False,17
69,Makai Lemon,WR,8,Brandon,Sam,2.9407499999999995,anchor,False,17
70,Dallas Goedert,TE,2,Evan,Reid,2.5392640000000006,tier_controller,False,17
71,Dylan Sampson,RB,8,Reid,CJ,2.3802749999999997,anchor,False,17
72,Lamar Jackson,QB,1,James,Coby,2.0600000000000005,emotional,False,17
73,Jakobi Meyers,WR,7,Coby,James,2.2586086956521743,positional_extremist_wr,False,17
74,Tank Bigsby,RB,9,CJ,Evan,6.13,tier_controller,True,17
75,Oronde Gadsden,TE,19,Travis,Travis,1.0,tier_controller,False,17
76,Kenneth Walker,RB,7,Jason,CJ,1.5802891304347826,anchor,False,17
77,Jajuan Jennings,WR,9,Sam,James,1.4900000000000002,positional_extremist_wr,False,17
78,Khalil Shakir,WR,8,Ryan J,Jason,1.3000000000000007,emotional,False,17
79,Quentin Johnston,WR,7,Brandon,CJ,1.2652826086956521,anchor,False,17
80,Tyler Allgeier,RB,7,Reid,CJ,1.445,anchor,False,17
81,Jalen Coker,WR,8,James,CJ,1.2521739130434781,anchor,False,17
82,Travis Kelce,TE,2,Coby,CJ,2.72,anchor,True,17
83,Caleb Williams,QB,2,Travis,Sam,1.1300000000000008,anchor,False,17
84,Hunter Henry,TE,3,Jason,Reid,1.0899999999999999,tier_controller,False,17
85,Keaton Mitchell,RB,7,Sam,Sam,1.0,anchor,False,17
86,Joe Burrow,QB,2,Ryan J,Ryan J,1.0,positional_extremist_rb,False,17
87,Isiah Pacheco,RB,8,Brandon,Brandon,1.0,emotional,False,17
88,Tyrone Tracy Jr,RB,9,Reid,Reid,1.0,tier_controller,False,17
89,Jayden Daniels,QB,2,James,James,1.0,positional_extremist_wr,False,17
90,Mike Washington Jr.,RB,8,Coby,Coby,1.0,emotional,False,17
91,Brian Thomas Jr,WR,10,Travis,Travis,1.0,tier_controller,False,17
92,Emmett Johnson,RB,10,Jason,Jason,1.0,emotional,False,17
93,Ricky Pearsall,WR,9,Sam,Sam,1.0,anchor,False,17
94,George Kittle,TE,2,Ryan J,Ryan J,1.0,positional_extremist_rb,False,17
95,DeVon Achane,RB,8,Brandon,Brandon,1.0,emotional,False,17
96,Dalton Kincaid,TE,3,Reid,Reid,1.0,tier_controller,False,17
97,KC Concepcion,WR,9,James,James,1.0,positional_extremist_wr,False,17
98,Marvin Harrison Jr,WR,10,Coby,Coby,1.0,emotional,False,17
99,Brenton Strange,TE,4,Travis,Travis,1.0,tier_controller,False,17
100,Jayden Higgins,WR,10,Jason,Jason,1.0,emotional,False,17
101,Jonah Coleman,RB,9,Sam,Sam,1.0,anchor,False,17
102,Cooper Kupp,WR,11,Ryan J,Ryan J,1.0,positional_extremist_rb,False,17
103,Kyle Pitts Sr,TE,4,Brandon,Brandon,1.0,emotional,False,17
104,Dalton Schultz,TE,4,Reid,Reid,1.0,tier_controller,False,17
105,Isaiah Likely,TE,3,James,James,1.0,positional_extremist_wr,True,17
106,Kimani Vidal,RB,10,Coby,Coby,1.0,emotional,False,17
107,Theo Johnson,TE,16,Travis,Travis,1.0,tier_controller,False,17
108,Trevor Lawrence,QB,3,Jason,Jason,1.0,emotional,False,17
109,Jared Goff,QB,3,Sam,Sam,1.0,anchor,False,17
110,Darnell Washington,TE,17,Ryan J,Ryan J,1.0,positional_extremist_rb,False,17
111,Braelon Allen,RB,10,Brandon,Brandon,1.0,emotional,False,17
112,David Njoku,TE,20,Reid,Reid,1.0,tier_controller,True,17
113,Jake Ferguson,TE,3,Coby,Coby,1.0,emotional,False,17
114,Xavier Worthy,WR,10,Travis,Travis,1.0,tier_controller,False,17
115,Jordan Love,QB,4,Jason,Jason,1.0,emotional,False,17
116,Dak Prescott,QB,3,Sam,Sam,1.0,anchor,False,17
117,Keenan Allen,WR,11,Ryan J,Ryan J,1.0,positional_extremist_rb,False,17
118,Ray Davis,RB,10,Brandon,Brandon,1.0,emotional,False,17
119,Erick All Jr.,TE,8,Coby,Coby,1.0,emotional,False,17
120,Durham Smythe,TE,13,Travis,Travis,1.0,tier_controller,False,17
121,Jackson Hawes,TE,14,Jason,Jason,1.0,emotional,False,17
122,JJ McCarthy,QB,11,Sam,Sam,1.0,anchor,False,17
123,Marcus Mariota,QB,6,Ryan J,Ryan J,1.0,positional_extremist_rb,False,17
124,Mason Taylor,TE,14,Brandon,Brandon,1.0,emotional,False,17
125,MarShawn Lloyd,RB,9,Coby,Coby,1.0,emotional,True,17
126,Denzel Boston,WR,11,Travis,Travis,1.0,tier_controller,False,17
127,Chig Okonkwo,TE,5,Jason,Jason,1.0,emotional,False,17
128,Juwan Johnson,TE,4,Sam,Sam,1.0,anchor,False,17
129,Justin Herbert,QB,3,Ryan J,Ryan J,1.0,positional_extremist_rb,False,17
130,James Conner,RB,11,Brandon,Brandon,1.0,emotional,True,17
131,Jaxson Dart,QB,4,Travis,Travis,1.0,tier_controller,True,17
132,Rashid Shaheed,WR,11,Jason,Jason,1.0,emotional,True,17
133,Chris Rodriguez Jr,RB,11,Sam,Sam,1.0,anchor,False,17
134,Samaje Perine,RB,11,Ryan J,Ryan J,1.0,positional_extremist_rb,False,17
135,Jordyn Tyson,WR,12,Sam,Sam,1.0,anchor,True,17
136,Baker Mayfield,QB,5,Ryan J,Ryan J,1.0,positional_extremist_rb,False,17
137,Kyler Murray,QB,5,Ryan J,Ryan J,1.0,positional_extremist_rb,False,17
138,Justice Hill,RB,11,Ryan J,Ryan J,1.0,positional_extremist_rb,True,17
1,Chuba Hubbard,RB,3,CJ,Jason,260.0,emotional,False,18
2,Jonathon Brooks,RB,2,Brandon,Reid,311.15217391304344,positional_extremist_rb,False,18
3,Jadarian Price,RB,1,Sam,Ryan J,264.44844347826086,stars_and_scrubs,False,18
4,Josh Jacobs,RB,1,Travis,CJ,225.55,anchor,False,18
5,Tetairoa McMillan,WR,1,James,Brandon,135.52173913043478,positional_extremist_wr,False,18
6,Ladd McConkey,WR,2,Jason,Brad,102.58653864351389,positional_extremist_wr,False,18
7,Bucky Irving,RB,1,Shane,Brad,104.30693043478261,positional_extremist_wr,False,18
8,DeVonta Smith,WR,1,Reid,Shane,103.0,balanced,False,18
9,Rhamondre Stevenson,RB,2,Coby,Ryan J,98.76034782608696,stars_and_scrubs,False,18
10,DJ Moore,WR,3,Ryan J,James,73.17612053740093,balanced,False,18
11,Daniel Jones,QB,10,Brad,Brad,1.0,positional_extremist_wr,False,18
12,Terry McLaurin,WR,2,Evan,Travis,76.70470600000002,price_enforcer,False,18
13,Jeremiyah Love,RB,1,CJ,Sam,69.62968000000001,value_purist,False,18
14,Aaron Jones Sr,RB,4,Brandon,James,72.58034782608696,balanced,False,18
15,Rashee Rice,WR,1,Sam,Sam,65.88973913043479,value_purist,False,18
16,Deebo Samuel,WR,3,Travis,Shane,70.0,balanced,False,18
17,Jacory Croskey-Merritt,RB,4,James,Brad,68.25495652173915,positional_extremist_wr,False,18
18,Nico Collins,WR,1,Jason,Sam,64.30513913043478,value_purist,False,18
19,Jaylen Warren,RB,2,Shane,Sam,64.0608695652174,value_purist,False,18
20,Sam LaPorta,TE,1,Reid,Shane,36.79610426844138,balanced,False,18
21,Trey McBride,TE,1,Coby,Sam,63.70052173913045,value_purist,False,18
22,Carnell Tate,WR,4,Ryan J,Coby,54.63836268249322,price_enforcer,False,18
23,Travis Etienne,RB,5,Brad,Evan,54.95436730434784,balanced,False,18
24,RJ Harvey,RB,3,Evan,Travis,53.80132000000002,price_enforcer,False,18
25,Bhayshul Tuten,RB,2,CJ,Travis,50.77739130434783,price_enforcer,False,18
26,Tee Higgins,WR,2,Brandon,Coby,48.72293217391305,price_enforcer,False,18
27,Chris Godwin Jr,WR,4,Sam,James,50.102622608695654,balanced,False,18
28,Tony Pollard,RB,3,Travis,Evan,40.98536347826087,balanced,False,18
29,DK Metcalf,WR,5,James,Coby,39.86810434782608,price_enforcer,False,18
30,Jordan Mason,RB,4,Jason,Travis,39.561005217391305,price_enforcer,False,18
31,Austin Ekeler,RB,6,Shane,Shane,38.80298782608696,balanced,False,18
32,Garrett Wilson,WR,3,Reid,Brandon,35.21264695652174,positional_extremist_wr,False,18
33,Kenny Gainwell,RB,4,Coby,Evan,34.53524869565218,balanced,False,18
34,James Cook,RB,3,Ryan J,James,32.83058695652174,balanced,False,18
35,Jalen Hurts,QB,1,Brad,James,28.597617304347835,balanced,False,18
36,Josh Allen,QB,1,Evan,Coby,30.965814782608696,price_enforcer,False,18
37,Davante Adams,WR,3,CJ,Travis,28.0,price_enforcer,False,18
38,Tucker Kraft,TE,1,Brandon,Evan,28.015540869565218,balanced,False,18
39,TJ Hockenson,TE,1,Sam,Shane,24.976695652173913,balanced,False,18
40,Josh Downs,WR,5,Travis,Brad,25.709176782608697,positional_extremist_wr,False,18
41,Zach Charbonnet,RB,5,James,Travis,24.78881391304348,price_enforcer,False,18
42,Matthew Golden,WR,6,Jason,Coby,21.857623913043483,price_enforcer,False,18
43,Jaylen Waddle,WR,2,Shane,Jason,20.831572173913045,emotional,False,18
44,Mike Evans,WR,4,Reid,Coby,19.770739130434787,price_enforcer,False,18
45,Marcus Mariota,QB,6,Coby,Coby,1.0,price_enforcer,False,18
46,Cam Ward,QB,14,Ryan J,Ryan J,1.0,stars_and_scrubs,False,18
47,Carson Beck,QB,7,Brad,Brad,1.0,positional_extremist_wr,False,18
48,Fernando Mendoza,QB,14,Evan,Evan,1.0,balanced,False,18
49,Brian Robinson Jr,RB,6,CJ,Shane,20.142664347826088,balanced,False,18
50,Rachaad White,RB,5,Brandon,Travis,18.505627826086958,price_enforcer,False,18
51,Drake Maye,QB,1,Sam,James,19.833203739130436,balanced,False,18
52,Jameson Williams,WR,4,Travis,Evan,16.420953043478264,balanced,False,18
53,Lamar Jackson,QB,1,James,Travis,15.553245217391307,price_enforcer,False,18
54,Jayden Reed,WR,6,Jason,Brad,15.41,positional_extremist_wr,False,18
55,Stefon Diggs,WR,7,Shane,Coby,15.131796521739135,price_enforcer,False,18
56,JK Dobbins,RB,6,Reid,Evan,13.66802956521739,balanced,False,18
57,Amon-Ra St Brown,WR,5,Coby,Shane,13.132946086956522,balanced,False,18
58,Michael Pittman Jr,WR,6,Ryan J,James,13.074980869565218,balanced,False,18
59,Mark Andrews,TE,2,Brad,Travis,12.127719565217394,price_enforcer,False,18
60,Bill Croskey-Merritt,RB,5,Evan,Coby,11.0,price_enforcer,False,18
61,Nick Chubb,RB,6,CJ,Evan,10.337685217391304,balanced,False,18
62,Courtland Sutton,WR,6,Brandon,Shane,10.018210869565218,balanced,False,18
63,Jordan Addison,WR,7,Sam,Brad,11.899547043478263,positional_extremist_wr,False,18
64,Kenneth Walker,RB,7,Travis,James,9.876297826086958,balanced,False,18
65,AJ Brown,WR,5,James,Travis,9.840612173913044,price_enforcer,False,18
66,Dylan Sampson,RB,8,Jason,Coby,9.407999695652176,price_enforcer,False,18
67,Tyler Allgeier,RB,7,Shane,Evan,8.611057304347828,balanced,False,18
68,Makai Lemon,WR,8,Reid,Shane,8.35250134782609,balanced,False,18
69,Alvin Kamara,RB,7,Coby,James,8.275969565217393,balanced,False,18
70,Quentin Johnston,WR,7,Ryan J,Coby,43.63,price_enforcer,True,18
71,Mike Washington Jr.,RB,8,Brad,Travis,7.861499130434785,price_enforcer,False,18
72,KC Concepcion,WR,9,Evan,Sam,6.630732608695651,value_purist,False,18
73,Romeo Doubs,WR,8,CJ,Brad,7.039330434782609,positional_extremist_wr,False,18
74,Joe Burrow,QB,2,Brandon,Travis,6.370973913043478,price_enforcer,False,18
75,Dallas Goedert,TE,2,Sam,Evan,26.46,balanced,True,18
76,CJ Stroud,QB,2,Travis,Shane,6.141356434782611,balanced,False,18
77,Dalton Kincaid,TE,3,James,James,6.089533043478262,balanced,False,18
78,AD Mitchell,WR,9,Jason,Travis,29.11,price_enforcer,True,18
79,Ricky Pearsall,WR,9,Shane,CJ,4.435108695652173,anchor,False,18
80,Caleb Williams,QB,2,Reid,Jason,4.876309565217392,emotional,False,18
81,Jakobi Meyers,WR,7,Ryan J,Shane,19.64,balanced,True,18
82,Khalil Shakir,WR,8,Brad,James,19.56,balanced,True,18
83,Emmett Johnson,RB,10,CJ,CJ,4.0776449999999995,anchor,False,18
84,Keaton Mitchell,RB,7,Brandon,Brad,3.154082608695652,positional_extremist_wr,False,18
85,Jalen Coker,WR,8,Sam,Brandon,3.0,positional_extremist_wr,False,18
86,Isiah Pacheco,RB,8,Jason,Jason,2.7783217391304347,emotional,False,18
87,Jayden Daniels,QB,2,Reid,Reid,2.8499999999999996,positional_extremist_rb,False,18
88,Tank Bigsby,RB,9,Ryan J,CJ,3.1464975,anchor,False,18
89,DeVon Achane,RB,8,Brad,CJ,2.151130434782609,anchor,False,18
90,Travis Kelce,TE,2,CJ,Brad,2.0,positional_extremist_wr,False,18
91,Jajuan Jennings,WR,9,Brandon,Brandon,2.9641304347826085,positional_extremist_wr,False,18
92,Hunter Henry,TE,3,Sam,CJ,2.0,anchor,False,18
93,Tyrone Tracy Jr,RB,9,Jason,Brad,4.64,positional_extremist_wr,True,18
94,Dalton Schultz,TE,4,Reid,Sam,1.7800000000000002,value_purist,False,18
95,Kimani Vidal,RB,10,Ryan J,Ryan J,1.708521043478261,stars_and_scrubs,False,18
96,George Kittle,TE,2,CJ,Jason,1.5099999999999998,emotional,False,18
97,Jonah Coleman,RB,9,Brandon,CJ,1.353495652173913,anchor,False,18
98,Xavier Worthy,WR,10,Sam,Brandon,1.3099999999999996,positional_extremist_wr,False,18
99,Jared Goff,QB,3,Jason,Ryan J,1.526086956521739,stars_and_scrubs,False,18
100,Trevor Lawrence,QB,3,Reid,Ryan J,1.5204347826086957,stars_and_scrubs,False,18
101,MarShawn Lloyd,RB,9,Ryan J,CJ,1.1652173913043478,anchor,False,18
102,Jayden Higgins,WR,10,CJ,Ryan J,1.1608695652173913,stars_and_scrubs,False,18
103,Dak Prescott,QB,3,Brandon,CJ,1.1565217391304348,anchor,False,18
104,Brian Thomas Jr,WR,10,Sam,Ryan J,1.4978260869565219,stars_and_scrubs,False,18
105,Chris Rodriguez Jr,RB,11,Jason,Ryan J,1.4921739130434784,stars_and_scrubs,False,18
106,Justin Herbert,QB,3,Reid,CJ,3.95,anchor,True,18
107,Jake Ferguson,TE,3,Ryan J,Ryan J,1.0,stars_and_scrubs,False,18
108,Isaiah Likely,TE,3,Brandon,Ryan J,1.134782608695652,stars_and_scrubs,False,18
109,Brenton Strange,TE,4,Sam,Ryan J,1.4695652173913043,stars_and_scrubs,False,18
110,Cooper Kupp,WR,11,Jason,Ryan J,1.28,stars_and_scrubs,True,18
111,Keenan Allen,WR,11,Reid,Reid,1.0,positional_extremist_rb,False,18
112,Braelon Allen,RB,10,Brandon,Brandon,1.0,positional_extremist_wr,False,18
113,Ray Davis,RB,10,Sam,Sam,1.0,value_purist,False,18
114,Marvin Harrison Jr,WR,10,Jason,Jason,1.0,emotional,False,18
115,Rashid Shaheed,WR,11,Reid,Reid,1.0,positional_extremist_rb,False,18
116,Samaje Perine,RB,11,Brandon,Brandon,1.0,positional_extremist_wr,False,18
117,Denzel Boston,WR,11,Sam,Sam,1.0,value_purist,False,18
118,Kyle Pitts Sr,TE,4,Jason,Jason,1.0,emotional,False,18
119,James Conner,RB,11,Reid,Reid,1.0,positional_extremist_rb,False,18
120,Jaxson Dart,QB,4,Brandon,Brandon,1.0,positional_extremist_wr,False,18
121,Brock Purdy,QB,4,Sam,Sam,1.0,value_purist,False,18
122,Juwan Johnson,TE,4,Jason,Jason,1.0,emotional,False,18
123,Jaylen Wright,RB,15,Reid,Reid,1.0,positional_extremist_rb,False,18
124,Patrick Mahomes,QB,4,Brandon,Brandon,1.0,positional_extremist_wr,True,18
125,Seth McGowan,RB,15,Sam,Sam,1.0,value_purist,False,18
126,Jordan Love,QB,4,Jason,Jason,1.0,emotional,False,18
127,Tre Tucker,WR,13,Reid,Reid,1.0,positional_extremist_rb,False,18
128,Justice Hill,RB,11,Sam,Sam,1.0,value_purist,False,18
129,Devin Singletary,RB,17,Jason,Jason,1.0,emotional,False,18
130,Chig Okonkwo,TE,5,Reid,Reid,1.0,positional_extremist_rb,False,18
131,Keon Coleman,WR,12,Sam,Sam,1.0,value_purist,True,18
132,Baker Mayfield,QB,5,Jason,Jason,1.0,emotional,False,18
133,Christian Kirk,WR,13,Reid,Reid,1.0,positional_extremist_rb,False,18
134,Jordyn Tyson,WR,12,Jason,Jason,1.0,emotional,True,18
135,Bo Nix,QB,5,Reid,Reid,1.0,positional_extremist_rb,False,18
136,Adam Randall,RB,16,Reid,Reid,1.0,positional_extremist_rb,False,18
137,Adonai Mitchell,WR,12,Reid,Reid,1.0,positional_extremist_rb,False,18
138,Trey Benson,RB,12,Reid,Reid,1.0,positional_extremist_rb,True,18
1,Bucky Irving,RB,1,Brad,Reid,227.0,emotional,False,19
2,Jonathon Brooks,RB,2,Jason,Evan,114.7902695652174,stars_and_scrubs,False,19
3,Jacory Croskey-Merritt,RB,4,Travis,Evan,104.19165217391306,stars_and_scrubs,False,19
4,DeVonta Smith,WR,1,Brandon,Ryan J,103.97602173913045,balanced,False,19
5,Rhamondre Stevenson,RB,2,Coby,Brad,98.91025567957189,balanced,False,19
6,Jeremiyah Love,RB,1,Sam,Shane,126.12485417936539,value_purist,False,19
7,Josh Jacobs,RB,1,Reid,Travis,121.03699089268997,value_purist,False,19
8,Jadarian Price,RB,1,James,James,90.0,balanced,False,19
9,Deebo Samuel,WR,3,CJ,Reid,80.72826018378785,emotional,False,19
10,Nico Collins,WR,1,Evan,Shane,92.90095652173915,value_purist,False,19
11,Chris Godwin Jr,WR,4,Shane,Ryan J,62.16320241904745,balanced,False,19
12,RJ Harvey,RB,3,Ryan J,Travis,79.18760121350145,value_purist,False,19
13,Terry McLaurin,WR,2,Brad,Sam,72.80803252173915,price_enforcer,False,19
14,DJ Moore,WR,3,Jason,Brad,71.42582608695653,balanced,False,19
15,Tetairoa McMillan,WR,1,Travis,James,67.99704347826088,balanced,False,19
16,Rashee Rice,WR,1,Brandon,Shane,64.81626086956521,value_purist,False,19
17,Ladd McConkey,WR,2,Coby,Jason,61.16,price_enforcer,False,19
18,Chuba Hubbard,RB,3,Sam,Coby,60.93884347826087,value_purist,False,19
19,Aaron Jones Sr,RB,4,Reid,Travis,67.16,value_purist,False,19
20,Cam Ward,QB,14,James,James,1.0,balanced,False,19
21,Carson Beck,QB,7,CJ,CJ,1.0,price_enforcer,False,19
22,Zach Charbonnet,RB,5,Evan,Ryan J,56.0,balanced,False,19
23,Bhayshul Tuten,RB,2,Shane,Coby,81.61356625652705,value_purist,False,19
24,Rachaad White,RB,5,Ryan J,Travis,60.52990000000001,value_purist,False,19
25,Tony Pollard,RB,3,Brad,Coby,60.36604521739132,value_purist,False,19
26,Jaylen Warren,RB,2,Jason,Coby,60.20219043478262,value_purist,False,19
27,Trey McBride,TE,1,Travis,Shane,57.03833565217393,value_purist,False,19
28,James Cook,RB,3,Brandon,Sam,51.952180869565225,price_enforcer,False,19
29,Jordan Mason,RB,4,Coby,CJ,49.80862608695652,price_enforcer,False,19
30,DK Metcalf,WR,5,Sam,Brandon,48.91245428512051,balanced,False,19
31,Carnell Tate,WR,4,Reid,Brad,48.3550635896551,balanced,False,19
32,Austin Ekeler,RB,6,James,James,47.9492391304348,balanced,False,19
33,TJ Hockenson,TE,1,CJ,Jason,45.430302608695655,price_enforcer,False,19
34,Kenny Gainwell,RB,4,Evan,Sam,41.41352608695652,price_enforcer,False,19
35,Garrett Wilson,WR,3,Shane,CJ,39.47709043478262,price_enforcer,False,19
36,Tee Higgins,WR,2,Ryan J,Jason,38.59527913043478,price_enforcer,False,19
37,Sam LaPorta,TE,1,Brad,Ryan J,36.14611497828477,balanced,False,19
38,Josh Allen,QB,1,Jason,Travis,36.42592260869566,value_purist,False,19
39,Drake Maye,QB,1,Travis,Ryan J,29.223301347959246,balanced,False,19
40,Jordan Addison,WR,7,Brandon,Brad,29.67154995560306,balanced,False,19
41,Jalen Hurts,QB,1,Coby,Brandon,29.302476869565215,balanced,False,19
42,Josh Downs,WR,5,Sam,Sam,34.778175869565224,price_enforcer,False,19
43,Jaylen Waddle,WR,2,Reid,CJ,31.12438434782609,price_enforcer,False,19
44,Brian Robinson Jr,RB,6,James,James,31.031978260869572,balanced,False,19
45,Stefon Diggs,WR,7,CJ,Jason,28.340993565217396,price_enforcer,False,19
46,Mike Evans,WR,4,Evan,Sam,27.085303478260872,price_enforcer,False,19
47,Amon-Ra St Brown,WR,5,Shane,Coby,26.880000000000003,value_purist,False,19
48,Davante Adams,WR,3,Ryan J,CJ,24.92997652173913,price_enforcer,False,19
49,Travis Etienne,RB,5,Brad,Brandon,26.66095304347826,balanced,False,19
50,Matthew Golden,WR,6,Jason,Brad,25.58076256521739,balanced,False,19
51,Jameson Williams,WR,4,Travis,Jason,23.568874782608695,price_enforcer,False,19
52,AJ Brown,WR,5,Brandon,James,22.49790347826087,balanced,False,19
53,Tucker Kraft,TE,1,Coby,Ryan J,22.21554782608696,balanced,False,19
54,CJ Stroud,QB,2,Sam,Sam,20.38113907874507,price_enforcer,False,19
55,Tyler Allgeier,RB,7,Reid,Brandon,19.690953652173917,balanced,False,19
56,Dylan Sampson,RB,8,James,CJ,19.172855901124812,price_enforcer,False,19
57,Bill Croskey-Merritt,RB,5,CJ,Jason,18.972313043478263,price_enforcer,False,19
58,Nick Chubb,RB,6,Evan,Sam,17.715100869565216,price_enforcer,False,19
59,Lamar Jackson,QB,1,Shane,James,16.7542,balanced,False,19
60,Dallas Goedert,TE,2,Ryan J,Brandon,14.291456762988144,balanced,False,19
61,Jayden Reed,WR,6,Brad,Brad,17.65256,balanced,False,19
62,Michael Pittman Jr,WR,6,Jason,CJ,15.601740000000001,price_enforcer,False,19
63,JK Dobbins,RB,6,Travis,Ryan J,15.44089304347826,balanced,False,19
64,Makai Lemon,WR,8,Brandon,Jason,15.02483043478261,price_enforcer,False,19
65,Kenneth Walker,RB,7,Coby,Sam,13.196215652173914,price_enforcer,False,19
66,Romeo Doubs,WR,8,Sam,James,13.985412913043483,balanced,False,19
67,Alvin Kamara,RB,7,Reid,Brad,13.602867826086959,balanced,False,19
